Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.1,1.0,0.977765,3.9,2.8,0.05,684.44,2197.52,0.944085,1.0,0.860325,0.999777,0.034051,24.9,43.4774,4.7567,2.8204,0.034051,0.004493,0.0,
0.02,2.0,0.988539,1.5,2.6,69.67,701.83,3086.4,0.879536,1.0,0.698906,0.999866,0.177858,19.72,53.104,4.8092,2.8207,0.139035,0.073111,0.063978,
0.05,3.0,0.983339,3.3,0.7,0.0,3085.71,2756.48,0.696733,1.0,0.241918,0.999829,0.181012,13.87,62.6873,4.7839,2.8209,0.235224,0.141349,0.127666,
0.01,4.0,0.987953,1.3,1.1,258.78,1963.64,3332.07,0.719369,1.0,0.298492,0.999862,0.201602,15.02,72.3071,4.8063,2.8212,0.33532,0.212429,0.194112,
0.02,5.0,0.985332,1.2,1.4,380.55,1392.6,3008.66,0.791793,1.0,0.479561,0.999844,0.218984,16.31,81.901,4.7936,2.8215,0.437126,0.284812,0.261898,
0.02,6.0,0.984228,3.6,1.2,0.0,1800.0,3178.9,0.772257,1.0,0.430725,0.999836,0.228555,15.83,91.4889,4.7882,2.8217,0.537153,0.355968,0.32847,
0.02,7.0,0.983226,1.8,0.7,13.95,3085.71,3194.57,0.667481,1.0,0.168789,0.999828,0.225541,13.55,101.0702,4.7833,2.822,0.630808,0.422545,0.390477,
0.02,8.0,0.982124,1.6,1.0,30.59,2160.0,3169.26,0.736273,1.0,0.340773,0.999819,0.24277,14.94,110.6382,4.7779,2.8222,0.726508,0.490645,0.454017,
0.1,9.0,0.968637,2.8,2.3,0.24,875.62,2237.95,0.931963,0.999999,0.830079,0.999657,0.282156,21.11,120.071,4.7123,2.8225,0.831546,0.565712,0.524683,
0.01,10.0,0.980873,0.6,2.3,1200.0,539.18,3466.42,0.75045,0.999996,0.376224,0.999808,0.367569,16.32,129.6235,4.7719,2.8228,0.960035,0.657849,0.612265,
0.02,11.0,0.978594,2.8,0.5,0.23,4320.0,3187.67,0.622716,0.999999,0.056899,0.999786,0.259453,12.52,139.1617,4.7608,2.823,1.047544,0.720173,0.670074,
0.02,12.0,0.977191,1.7,2.4,19.26,806.86,3075.22,0.875828,0.999998,0.689687,0.999771,0.337711,19.44,148.6782,4.7539,2.8233,1.155681,0.797573,0.742958,
0.01,13.0,0.976183,4.0,3.4,0.0,466.85,3436.06,0.874874,0.997952,0.689353,0.99976,0.735939,21.15,158.1907,4.749,2.8239,1.371649,0.953644,0.894546,
0.01,14.0,0.975041,1.8,2.5,12.96,759.43,3427.78,0.848914,0.999995,0.622418,0.999746,0.386138,18.94,167.6857,4.7435,2.8241,1.47981,1.031227,0.967626,
0.02,15.0,0.972622,3.6,1.7,0.0,1270.59,3085.95,0.833954,0.999997,0.58503,0.999716,0.34499,17.57,177.1567,4.7317,2.8244,1.573377,1.098218,1.030145,
0.02,16.0,0.971601,3.5,1.6,0.0,1350.0,3099.26,0.824883,0.999997,0.562359,0.999702,0.350302,17.25,186.6177,4.7268,2.8246,1.665325,1.164073,1.091539,
0.02,17.0,0.970704,2.3,0.8,1.8,2700.0,3179.32,0.693877,0.999998,0.234851,0.999689,0.331837,14.04,196.0758,4.7224,2.8249,1.750086,1.224715,1.147739,
0.01,18.0,0.970552,3.7,3.0,0.0,579.64,3420.77,0.867151,0.999939,0.668096,0.999686,0.528916,20.17,205.529,4.7217,2.8252,1.878384,1.317188,1.235763,
0.02,19.0,0.968236,3.6,1.5,0.0,1440.0,3106.83,0.815216,0.999996,0.538219,0.99965,0.373663,16.96,214.9578,4.7104,2.8254,1.967021,1.380762,1.29491,
0.02,20.0,0.967337,3.2,0.9,0.0,2400.0,3171.02,0.717942,0.999997,0.295042,0.999635,0.360156,14.58,224.3822,4.706,2.8256,2.05039,1.440519,1.350257,
0.02,21.0,0.964263,3.0,3.5,0.04,431.27,3071.01,0.554448,0.118221,0.768111,0.999578,1.218199,21.69,233.7801,4.6911,2.8263,2.309608,1.628822,1.534259,
0.02,22.0,0.963534,2.7,1.1,0.3,1963.64,3146.22,0.75946,0.999994,0.398874,0.999563,0.393483,15.32,243.1653,4.6875,2.8265,2.39177,1.687823,1.58888,
0.01,23.0,0.96407,0.8,1.2,900.0,1425.98,3300.93,0.713333,0.999992,0.283552,0.999574,0.406046,14.79,252.551,4.6901,2.8267,2.47461,1.747352,1.644018,
0.02,24.0,0.961489,1.8,2.3,11.76,839.88,3066.22,0.874351,0.999978,0.68614,0.999519,0.469021,19.29,261.9132,4.6776,2.827,2.567531,1.814322,1.70662,
0.01,25.0,0.961626,3.6,2.9,0.0,601.44,3413.97,0.865737,0.999818,0.664763,0.999522,0.593505,20.09,271.2779,4.6782,2.8273,2.681077,1.89643,1.784364,
0.01,26.0,0.96061,1.6,2.4,24.31,779.43,3419.11,0.846714,0.999959,0.617077,0.999498,0.505807,18.78,280.6317,4.6733,2.8275,2.775864,1.964854,1.848425,
0.02,27.0,0.958304,3.6,1.5,0.0,1440.0,3084.5,0.817387,0.999986,0.543762,0.99944,0.443697,16.96,289.9628,4.6621,2.8277,2.857667,2.023802,1.90304,
0.02,28.0,0.955976,0.6,3.1,1200.0,25.29,3424.92,0.463972,0.147799,0.512444,0.999375,1.203057,17.06,299.2849,4.6507,2.8283,3.065817,2.175296,2.050314,
0.05,29.0,0.950765,3.6,1.5,0.0,1440.0,2612.41,0.86242,0.999983,0.656466,0.999201,0.453601,17.7,308.5424,4.6254,2.8285,3.14383,2.231583,2.102352,
0.02,30.0,0.954768,0.5,0.3,1440.0,7200.0,2271.52,0.600667,0.999996,0.002002,0.999339,0.368903,11.19,317.8375,4.6449,2.8287,3.206958,2.277005,2.143488,
0.02,31.0,0.953331,3.9,2.5,0.0,742.82,3060.27,0.883946,0.999904,0.710314,0.999292,0.555562,20.09,327.1209,4.6379,2.8289,3.298742,2.343415,2.205609,
0.02,32.0,0.952584,3.2,0.9,0.0,2400.0,3137.54,0.720668,0.999983,0.302054,0.999267,0.452284,14.57,336.4001,4.6342,2.8291,3.372762,2.396852,2.254778,
0.1,33.0,0.94107,2.1,0.1,3.48,21600.0,2241.31,0.599744,0.999992,0.0,0.998736,0.412416,10.34,345.5752,4.5782,2.8293,3.439417,2.444941,2.298809,
0.02,34.0,0.951034,3.6,0.8,0.0,2700.0,3140.62,0.696718,0.999983,0.242207,0.999211,0.454019,14.1,354.84,4.6267,2.8295,3.511603,2.497043,2.346661,
0.02,35.0,0.950209,2.8,0.9,0.15,2400.0,3132.48,0.721064,0.99998,0.30309,0.99918,0.464715,14.48,364.0959,4.6227,2.8297,3.584306,2.549581,2.394956,
0.1,36.0,0.936949,2.3,2.4,1.45,781.05,2215.73,0.937964,0.999912,0.845765,0.998465,0.551031,21.97,373.2188,4.5582,2.8299,3.668369,2.610587,2.451859,
0.02,37.0,0.948338,3.2,1.9,0.0,1084.13,3054.63,0.854492,0.999939,0.63674,0.999104,0.5292,18.51,382.4516,4.6136,2.8301,3.748047,2.668357,2.505388,
0.01,38.0,0.949024,0.6,1.1,1200.0,1556.53,3258.34,0.684483,0.999967,0.211674,0.999132,0.492586,14.21,391.6901,4.6169,2.8303,3.821378,2.721449,2.55424,
0.02,39.0,0.946806,2.7,0.7,0.24,3085.71,3136.42,0.671443,0.999978,0.179112,0.999036,0.470123,13.53,400.9145,4.6061,2.8305,3.890552,2.77151,2.600096,
0.01,40.0,0.947319,1.6,1.9,21.61,1061.72,3412.02,0.820171,0.999911,0.550986,0.99906,0.55128,17.63,410.1374,4.6086,2.8307,3.969977,2.829131,2.653486,
0.01,41.0,0.946323,2.7,2.4,0.24,776.15,3414.58,0.849536,0.999754,0.62458,0.999014,0.611167,18.8,419.3517,4.6038,2.831,4.056288,2.89186,2.711993,
0.02,42.0,0.943906,1.1,2.3,412.19,619.19,3074.79,0.857355,0.999697,0.644243,0.998895,0.623401,18.54,428.5424,4.592,2.8312,4.142835,2.954801,2.770743,
0.02,43.0,0.943085,4.0,1.7,0.0,1251.06,3038.33,0.840231,0.999918,0.601234,0.998851,0.546288,17.76,437.7239,4.588,2.8314,4.21797,3.009385,2.82114,
0.02,44.0,0.942056,2.7,2.6,0.23,686.06,3055.9,0.888602,0.999424,0.722684,0.998794,0.661232,20.14,446.8971,4.583,2.8317,4.306884,3.074137,2.881718,
0.02,45.0,0.940893,1.8,2.9,10.03,572.07,3050.1,0.89573,0.995783,0.744179,0.998726,0.778567,20.89,456.0597,4.5774,2.8319,4.409214,3.148788,2.952218,
0.02,46.0,0.94026,0.6,0.9,1200.0,1998.43,2807.64,0.68498,0.999962,0.213145,0.998687,0.501467,13.87,465.2126,4.5743,2.8321,4.475321,3.196806,2.996087,
0.02,47.0,0.939424,2.7,1.4,0.22,1542.86,3054.75,0.809902,0.999918,0.52552,0.998634,0.546815,16.55,474.3592,4.5702,2.8323,4.546288,3.248415,3.043547,
0.02,48.0,0.938558,2.3,2.0,1.29,992.62,3054.34,0.862604,0.999817,0.657406,0.998577,0.593858,18.56,483.4971,4.566,2.8325,4.622117,3.303651,3.094638,
0.01,49.0,0.937076,1.3,3.6,145.08,21.8,3749.87,0.474247,0.0,0.686382,0.998474,2.16993,20.07,492.648,4.5588,2.8332,4.882828,3.494927,3.282033,
