Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%],c
0.02,1.0,1.001922,2.0,3.1,160.01,557.64,1846.51,0.996239,0.990644,0.999988,0.999929,0.027321,46.42,43.715,4.8743,2.6823,0.027321,0.001336,0.0,
0.02,2.0,1.001571,1.2,4.0,600.0,250.85,1920.01,0.996218,0.990674,0.999908,0.999928,0.027199,48.01,53.4671,4.8726,2.6824,0.05452,0.00267,0.0,
0.1,3.0,0.995776,3.5,1.1,3.34,1963.64,1431.58,0.977756,0.991219,0.95322,0.999905,0.024952,43.5,63.1711,4.8444,2.6825,0.079472,0.00398,0.0,
0.05,4.0,0.998711,2.9,1.5,22.04,1440.0,1568.64,0.995962,0.991184,0.998762,0.999917,0.0251,44.92,72.8986,4.8586,2.6825,0.104572,0.005303,0.0,
0.01,5.0,1.001523,2.4,2.1,148.69,1027.8,1958.23,0.987074,0.971216,0.996505,0.999928,0.069677,46.23,82.6491,4.8723,2.6826,0.150761,0.027049,0.020411,
0.1,6.0,0.994274,3.3,1.8,5.99,1200.0,1416.73,0.984687,0.96179,0.999979,0.999898,0.080529,46.09,92.3355,4.8371,2.6827,0.20021,0.053409,0.045466,
0.05,7.0,0.997372,1.1,0.4,654.55,5400.0,1204.94,0.580151,0.950421,0.0,0.999912,0.090617,40.9,102.05,4.8521,2.6828,0.253631,0.082461,0.073199,1413.0
0.1,8.0,0.993071,0.6,1.7,1200.0,1147.73,1197.15,0.913177,0.957921,0.825075,0.999892,0.084251,43.44,111.7172,4.8312,2.6829,0.302248,0.108393,0.09783,1413.0
0.1,9.0,0.992501,1.4,2.0,514.29,912.42,1259.55,0.981982,0.95505,0.99996,0.999889,0.086807,45.95,121.3788,4.8284,2.683,0.350871,0.134437,0.122575,1413.0
0.02,10.0,0.997492,0.2,2.5,3600.0,634.38,1763.0,0.57792,0.944844,0.0,0.999912,0.094783,42.55,131.0887,4.8527,2.6831,0.402156,0.162295,0.149114,
0.1,11.0,0.991324,0.5,3.7,1440.0,294.45,1495.18,0.97182,0.938588,0.99102,0.999883,0.099008,45.74,140.7396,4.8227,2.6832,0.453979,0.190729,0.176252,
0.05,12.0,0.994096,3.5,1.1,3.14,1963.64,1589.05,0.901852,0.945975,0.808708,0.999897,0.093972,43.43,150.428,4.8362,2.6833,0.502336,0.216725,0.200941,
0.05,13.0,0.993479,3.2,1.6,7.69,1350.0,1575.4,0.977255,0.943657,0.999533,0.999894,0.095619,45.23,160.1053,4.8332,2.6834,0.550333,0.242526,0.225437,
0.01,14.0,0.996238,2.7,2.8,54.31,729.4,2068.94,0.971588,0.929226,0.999791,0.999907,0.104635,48.08,169.8035,4.8466,2.6835,0.601155,0.270296,0.25189,
0.02,15.0,0.99451,0.8,3.6,900.0,312.17,1892.39,0.966222,0.918193,0.997412,0.999899,0.110443,46.56,179.4871,4.8382,2.6836,0.653179,0.299015,0.2793,
0.01,16.0,0.995047,0.7,2.9,1028.57,480.7,2098.42,0.85281,0.916391,0.715682,0.999902,0.111322,45.15,189.1747,4.8408,2.6837,0.704398,0.327199,0.306171,1413.0
0.05,17.0,0.991254,1.1,1.0,654.55,2160.0,1205.56,0.589238,0.934031,0.039124,0.999882,0.10184,42.63,198.8244,4.8224,2.6838,0.750756,0.352078,0.329754,
0.1,18.0,0.987291,1.6,2.8,450.0,515.68,1395.33,0.970722,0.926877,0.999998,0.999858,0.105938,47.91,208.4354,4.8031,2.6839,0.797705,0.377565,0.353956,
0.05,19.0,0.990025,0.2,2.6,3600.0,583.91,1530.72,0.567666,0.919227,0.0,0.999875,0.10993,42.59,218.0737,4.8164,2.684,0.845295,0.403513,0.37861,
0.1,20.0,0.986381,3.9,0.6,0.87,3600.0,1424.17,0.569997,0.925064,2e-06,0.999852,0.106917,41.58,227.6889,4.7987,2.6841,0.890859,0.428116,0.401934,
0.1,21.0,0.985672,3.9,3.1,0.86,662.15,1417.57,0.966913,0.917359,1.0,0.999847,0.110852,50.39,237.2845,4.7952,2.6842,0.936997,0.453232,0.42577,1413.0
0.02,22.0,0.990635,2.8,3.2,28.34,605.58,1833.82,0.960705,0.901827,0.999996,0.999879,0.117863,49.55,246.9297,4.8194,2.6843,0.984878,0.479516,0.450757,
